run_date,line_id,plant_id,planned_runtime_min,downtime_minutes,units_produced,units_defective,availability,performance,quality,oee,downtime_cost_usd,scrap_cost_usd,lost_production_revenue_usd
2025-04-27,P2-L3,P2,1440,0,841,13,1.0,0.801,0.9845,0.7886,0.0,286,0.0
2025-04-28,P2-L1,P2,1440,0,902,33,1.0,0.859,0.9634,0.8276,0.0,726,0.0
2025-04-30,P1-L1,P1,1440,0,931,29,1.0,0.8867,0.9689,0.859,0.0,638,0.0
2025-04-30,P2-L3,P2,1440,0,825,15,1.0,0.7857,0.9818,0.7714,0.0,330,0.0
2025-05-01,P1-L3,P1,1440,0,979,22,1.0,0.9324,0.9775,0.9114,0.0,484,0.0
2025-05-01,P3-L2,P3,1440,0,973,34,1.0,0.9267,0.9651,0.8943,0.0,748,0.0
2025-05-03,P2-L1,P2,1440,0,970,19,1.0,0.9238,0.9804,0.9057,0.0,418,0.0
2025-05-04,P1-L3,P1,1440,0,941,28,1.0,0.8962,0.9702,0.8695,0.0,616,0.0
2025-05-05,P3-L1,P3,1440,0,979,12,1.0,0.9324,0.9877,0.921,0.0,264,0.0
2025-05-08,P1-L1,P1,1440,0,904,23,1.0,0.861,0.9746,0.839,0.0,506,0.0
2025-05-08,P3-L2,P3,1440,0,892,21,1.0,0.8495,0.9765,0.8295,0.0,462,0.0
2025-05-09,P3-L2,P3,1440,0,986,25,1.0,0.939,0.9746,0.9152,0.0,550,0.0
2025-05-10,P3-L1,P3,1440,0,848,19,1.0,0.8076,0.9776,0.7895,0.0,418,0.0
2025-05-11,P3-L1,P3,1440,0,902,26,1.0,0.859,0.9712,0.8343,0.0,572,0.0
2025-05-11,P3-L3,P3,1440,0,909,20,1.0,0.8657,0.978,0.8467,0.0,440,0.0
2025-05-12,P2-L3,P2,1440,0,906,24,1.0,0.8629,0.9735,0.84,0.0,528,0.0
2025-05-13,P1-L3,P1,1440,0,976,26,1.0,0.9295,0.9734,0.9048,0.0,572,0.0
2025-05-15,P1-L1,P1,1440,0,1006,24,1.0,0.9581,0.9761,0.9352,0.0,528,0.0
2025-05-15,P3-L3,P3,1440,0,929,26,1.0,0.8848,0.972,0.86,0.0,572,0.0
2025-05-16,P3-L1,P3,1440,0,999,18,1.0,0.9514,0.982,0.9343,0.0,396,0.0
2025-05-17,P3-L2,P3,1440,0,903,38,1.0,0.86,0.9579,0.8238,0.0,836,0.0
2025-05-18,P3-L3,P3,1440,0,909,17,1.0,0.8657,0.9813,0.8495,0.0,374,0.0
2025-05-19,P3-L1,P3,1440,0,941,25,1.0,0.8962,0.9734,0.8724,0.0,550,0.0
2025-05-20,P3-L2,P3,1440,0,1006,27,1.0,0.9581,0.9732,0.9324,0.0,594,0.0
2025-05-22,P1-L3,P1,1440,0,997,39,1.0,0.9495,0.9609,0.9124,0.0,858,0.0
2025-05-24,P1-L2,P1,1440,0,1082,30,1.0,1.0,0.9723,0.9723,0.0,660,0.0
2025-05-25,P1-L2,P1,1440,0,930,36,1.0,0.8857,0.9613,0.8514,0.0,792,0.0
2025-05-25,P3-L1,P3,1440,0,968,27,1.0,0.9219,0.9721,0.8962,0.0,594,0.0
2025-05-26,P3-L1,P3,1440,0,1058,32,1.0,1.0,0.9698,0.9698,0.0,704,0.0
2025-05-29,P1-L1,P1,1440,0,1057,16,1.0,1.0,0.9849,0.9849,0.0,352,0.0
2025-05-30,P2-L1,P2,1440,0,995,22,1.0,0.9476,0.9779,0.9267,0.0,484,0.0
2025-05-30,P3-L3,P3,1440,0,855,24,1.0,0.8143,0.9719,0.7914,0.0,528,0.0
2025-05-31,P1-L3,P1,1440,0,1034,27,1.0,0.9848,0.9739,0.959,0.0,594,0.0
2025-06-02,P2-L2,P2,1440,0,962,30,1.0,0.9162,0.9688,0.8876,0.0,660,0.0
2025-06-02,P3-L1,P3,1440,0,907,29,1.0,0.8638,0.968,0.8362,0.0,638,0.0
2025-06-03,P3-L3,P3,1440,0,870,27,1.0,0.8286,0.969,0.8029,0.0,594,0.0
2025-06-04,P1-L1,P1,1440,0,935,27,1.0,0.8905,0.9711,0.8648,0.0,594,0.0
2025-06-09,P2-L1,P2,1440,0,916,31,1.0,0.8724,0.9662,0.8429,0.0,682,0.0
2025-06-12,P1-L1,P1,1440,0,948,17,1.0,0.9029,0.9821,0.8867,0.0,374,0.0
2025-06-12,P3-L3,P3,1440,0,1064,30,1.0,1.0,0.9718,0.9718,0.0,660,0.0
2025-06-13,P3-L3,P3,1440,0,892,29,1.0,0.8495,0.9675,0.8219,0.0,638,0.0
2025-06-15,P3-L3,P3,1440,0,922,16,1.0,0.8781,0.9826,0.8629,0.0,352,0.0
2025-06-16,P1-L2,P1,1440,0,906,13,1.0,0.8629,0.9857,0.8505,0.0,286,0.0
2025-06-16,P2-L2,P2,1440,0,851,17,1.0,0.8105,0.98,0.7943,0.0,374,0.0
2025-06-16,P3-L2,P3,1440,0,946,33,1.0,0.901,0.9651,0.8695,0.0,726,0.0
2025-06-17,P3-L1,P3,1440,0,1013,31,1.0,0.9648,0.9694,0.9352,0.0,682,0.0
2025-06-19,P2-L3,P2,1440,0,855,31,1.0,0.8143,0.9637,0.7848,0.0,682,0.0
2025-06-20,P1-L1,P1,1440,0,967,24,1.0,0.921,0.9752,0.8981,0.0,528,0.0
2025-06-20,P3-L1,P3,1440,0,833,17,1.0,0.7933,0.9796,0.7771,0.0,374,0.0
2025-06-20,P3-L3,P3,1440,0,990,30,1.0,0.9429,0.9697,0.9143,0.0,660,0.0
2025-06-21,P1-L1,P1,1440,0,873,19,1.0,0.8314,0.9782,0.8133,0.0,418,0.0
2025-06-21,P3-L2,P3,1440,0,925,28,1.0,0.881,0.9697,0.8543,0.0,616,0.0
2025-06-22,P1-L2,P1,1440,0,886,29,1.0,0.8438,0.9673,0.8162,0.0,638,0.0
2025-06-22,P1-L3,P1,1440,0,961,14,1.0,0.9152,0.9854,0.9019,0.0,308,0.0
2025-06-22,P2-L1,P2,1440,0,904,23,1.0,0.861,0.9746,0.839,0.0,506,0.0
2025-06-22,P3-L1,P3,1440,0,969,19,1.0,0.9229,0.9804,0.9048,0.0,418,0.0
2025-06-23,P2-L2,P2,1440,0,880,26,1.0,0.8381,0.9705,0.8133,0.0,572,0.0
2025-06-23,P3-L3,P3,1440,0,900,34,1.0,0.8571,0.9622,0.8248,0.0,748,0.0
2025-06-26,P3-L1,P3,1440,0,930,18,1.0,0.8857,0.9806,0.8686,0.0,396,0.0
2025-06-26,P3-L3,P3,1440,0,975,33,1.0,0.9286,0.9662,0.8971,0.0,726,0.0
2025-06-27,P1-L3,P1,1440,0,889,33,1.0,0.8467,0.9629,0.8152,0.0,726,0.0
2025-06-28,P2-L2,P2,1440,0,959,20,1.0,0.9133,0.9791,0.8943,0.0,440,0.0
2025-06-29,P1-L1,P1,1440,0,892,24,1.0,0.8495,0.9731,0.8267,0.0,528,0.0
2025-06-29,P2-L3,P2,1440,0,871,26,1.0,0.8295,0.9701,0.8048,0.0,572,0.0
2025-06-30,P1-L1,P1,1440,0,928,24,1.0,0.8838,0.9741,0.861,0.0,528,0.0
2025-07-01,P3-L2,P3,1440,0,778,17,1.0,0.741,0.9781,0.7248,0.0,374,0.0
2024-01-08,P3-L1,P3,1440,83,930,25,0.9424,0.8857,0.9731,0.8122,6640.0,550,2420.83
2024-01-09,P1-L3,P1,1440,44,1031,17,0.9694,0.9819,0.9835,0.9362,3080.0,374,1283.33
2024-02-09,P1-L1,P1,1440,55,894,30,0.9618,0.8514,0.9664,0.7914,3300.0,660,1604.17
2024-02-09,P3-L2,P3,1440,69,861,21,0.9521,0.82,0.9756,0.7617,4830.0,462,2012.5
2024-02-20,P1-L3,P1,1440,26,858,23,0.9819,0.8171,0.9732,0.7809,2080.0,506,758.33
2024-02-24,P3-L1,P3,1440,71,993,31,0.9507,0.9457,0.9688,0.871,3195.0,682,2070.83
2024-01-01,P2-L3,P2,1440,0,815,11,1.0,0.7762,0.9865,0.7657,0.0,242,0.0
2024-01-02,P1-L2,P1,1440,0,816,19,1.0,0.7771,0.9767,0.759,0.0,418,0.0
2024-01-02,P2-L2,P2,1440,0,783,12,1.0,0.7457,0.9847,0.7343,0.0,264,0.0
2024-01-03,P1-L2,P1,1440,0,953,23,1.0,0.9076,0.9759,0.8857,0.0,506,0.0
2024-01-06,P1-L1,P1,1440,0,957,23,1.0,0.9114,0.976,0.8895,0.0,506,0.0
2024-01-07,P1-L2,P1,1440,0,925,23,1.0,0.881,0.9751,0.859,0.0,506,0.0
2024-01-07,P2-L1,P2,1440,0,1007,30,1.0,0.959,0.9702,0.9305,0.0,660,0.0
2024-01-10,P2-L2,P2,1440,0,945,24,1.0,0.9,0.9746,0.8771,0.0,528,0.0
2024-01-10,P3-L3,P3,1440,0,989,38,1.0,0.9419,0.9616,0.9057,0.0,836,0.0
2024-01-11,P1-L2,P1,1440,0,920,33,1.0,0.8762,0.9641,0.8448,0.0,726,0.0
2024-01-14,P3-L1,P3,1440,0,875,30,1.0,0.8333,0.9657,0.8048,0.0,660,0.0
2024-01-15,P3-L2,P3,1440,0,941,25,1.0,0.8962,0.9734,0.8724,0.0,550,0.0
2024-01-18,P3-L1,P3,1440,0,1002,37,1.0,0.9543,0.9631,0.919,0.0,814,0.0
2024-01-19,P1-L1,P1,1440,0,853,19,1.0,0.8124,0.9777,0.7943,0.0,418,0.0
2024-01-20,P1-L3,P1,1440,0,868,14,1.0,0.8267,0.9839,0.8133,0.0,308,0.0
2024-01-22,P2-L3,P2,1440,0,923,15,1.0,0.879,0.9837,0.8648,0.0,330,0.0
2024-01-24,P3-L1,P3,1440,0,869,25,1.0,0.8276,0.9712,0.8038,0.0,550,0.0
2024-01-25,P1-L1,P1,1440,0,899,20,1.0,0.8562,0.9778,0.8371,0.0,440,0.0
2024-01-27,P2-L3,P2,1440,0,947,25,1.0,0.9019,0.9736,0.8781,0.0,550,0.0
2024-01-29,P2-L1,P2,1440,0,1102,24,1.0,1.0,0.9782,0.9782,0.0,528,0.0
2024-01-30,P1-L3,P1,1440,0,919,24,1.0,0.8752,0.9739,0.8524,0.0,528,0.0
2024-01-31,P1-L3,P1,1440,0,941,36,1.0,0.8962,0.9617,0.8619,0.0,792,0.0
2024-01-31,P2-L1,P2,1440,0,968,20,1.0,0.9219,0.9793,0.9029,0.0,440,0.0
2024-02-01,P2-L3,P2,1440,0,885,23,1.0,0.8429,0.974,0.821,0.0,506,0.0
2024-02-02,P2-L1,P2,1440,0,946,25,1.0,0.901,0.9736,0.8771,0.0,550,0.0
2024-02-03,P1-L1,P1,1440,0,841,23,1.0,0.801,0.9727,0.779,0.0,506,0.0
2024-02-03,P2-L2,P2,1440,0,833,30,1.0,0.7933,0.964,0.7648,0.0,660,0.0
2024-02-04,P1-L1,P1,1440,0,933,23,1.0,0.8886,0.9753,0.8667,0.0,506,0.0
2024-02-05,P2-L2,P2,1440,0,951,26,1.0,0.9057,0.9727,0.881,0.0,572,0.0
2024-02-05,P3-L3,P3,1440,0,888,21,1.0,0.8457,0.9764,0.8257,0.0,462,0.0
2024-02-06,P1-L1,P1,1440,0,852,24,1.0,0.8114,0.9718,0.7886,0.0,528,0.0
2024-02-07,P1-L1,P1,1440,0,936,16,1.0,0.8914,0.9829,0.8762,0.0,352,0.0
2024-02-08,P1-L2,P1,1440,0,878,17,1.0,0.8362,0.9806,0.82,0.0,374,0.0
2024-02-08,P2-L1,P2,1440,0,906,25,1.0,0.8629,0.9724,0.839,0.0,550,0.0
2024-02-10,P2-L2,P2,1440,0,934,25,1.0,0.8895,0.9732,0.8657,0.0,550,0.0
2024-02-10,P3-L2,P3,1440,0,954,29,1.0,0.9086,0.9696,0.881,0.0,638,0.0
2024-02-11,P1-L2,P1,1440,0,804,14,1.0,0.7657,0.9826,0.7524,0.0,308,0.0
2024-02-11,P3-L1,P3,1440,0,1113,31,1.0,1.0,0.9721,0.9721,0.0,682,0.0
2024-02-12,P1-L1,P1,1440,0,849,32,1.0,0.8086,0.9623,0.7781,0.0,704,0.0
2024-02-12,P1-L2,P1,1440,0,930,29,1.0,0.8857,0.9688,0.8581,0.0,638,0.0
2024-02-12,P2-L3,P2,1440,0,766,21,1.0,0.7295,0.9726,0.7095,0.0,462,0.0
2024-02-12,P3-L3,P3,1440,0,985,31,1.0,0.9381,0.9685,0.9086,0.0,682,0.0
2024-02-14,P2-L2,P2,1440,0,961,32,1.0,0.9152,0.9667,0.8848,0.0,704,0.0
2024-02-16,P3-L3,P3,1440,0,963,32,1.0,0.9171,0.9668,0.8867,0.0,704,0.0
2024-02-18,P1-L3,P1,1440,0,993,24,1.0,0.9457,0.9758,0.9229,0.0,528,0.0
2024-02-19,P1-L1,P1,1440,0,972,22,1.0,0.9257,0.9774,0.9048,0.0,484,0.0
2024-02-19,P3-L3,P3,1440,0,1029,31,1.0,0.98,0.9699,0.9505,0.0,682,0.0
2024-02-21,P1-L3,P1,1440,0,985,21,1.0,0.9381,0.9787,0.9181,0.0,462,0.0
2024-02-22,P2-L2,P2,1440,0,902,17,1.0,0.859,0.9812,0.8429,0.0,374,0.0
2024-02-23,P1-L1,P1,1440,0,969,32,1.0,0.9229,0.967,0.8924,0.0,704,0.0
2024-02-23,P2-L2,P2,1440,0,934,24,1.0,0.8895,0.9743,0.8667,0.0,528,0.0
2024-02-23,P3-L2,P3,1440,0,732,25,1.0,0.6971,0.9658,0.6733,0.0,550,0.0
2024-02-24,P1-L1,P1,1440,0,921,26,1.0,0.8771,0.9718,0.8524,0.0,572,0.0
2024-02-24,P2-L2,P2,1440,0,878,13,1.0,0.8362,0.9852,0.8238,0.0,286,0.0
2024-02-25,P3-L1,P3,1440,0,879,22,1.0,0.8371,0.975,0.8162,0.0,484,0.0
2024-02-26,P1-L1,P1,1440,0,981,30,1.0,0.9343,0.9694,0.9057,0.0,660,0.0
2024-02-26,P3-L2,P3,1440,0,864,17,1.0,0.8229,0.9803,0.8067,0.0,374,0.0
2024-02-28,P1-L1,P1,1440,0,951,19,1.0,0.9057,0.98,0.8876,0.0,418,0.0
2024-02-29,P3-L2,P3,1440,0,1054,26,1.0,1.0,0.9753,0.9753,0.0,572,0.0
2024-02-29,P3-L3,P3,1440,0,1023,38,1.0,0.9743,0.9629,0.9381,0.0,836,0.0
2024-03-01,P2-L1,P2,1440,0,821,18,1.0,0.7819,0.9781,0.7648,0.0,396,0.0
2024-03-01,P3-L3,P3,1440,0,962,33,1.0,0.9162,0.9657,0.8848,0.0,726,0.0
2024-03-04,P3-L3,P3,1440,0,1032,19,1.0,0.9829,0.9816,0.9648,0.0,418,0.0
2024-03-05,P2-L1,P2,1440,0,1014,25,1.0,0.9657,0.9753,0.9419,0.0,550,0.0
2024-03-05,P3-L1,P3,1440,0,883,33,1.0,0.841,0.9626,0.8095,0.0,726,0.0
2024-03-06,P2-L1,P2,1440,0,934,19,1.0,0.8895,0.9797,0.8714,0.0,418,0.0
2024-03-07,P2-L1,P2,1440,0,908,28,1.0,0.8648,0.9692,0.8381,0.0,616,0.0
2024-03-08,P1-L2,P1,1440,0,917,25,1.0,0.8733,0.9727,0.8495,0.0,550,0.0
2024-03-09,P2-L2,P2,1440,0,959,22,1.0,0.9133,0.9771,0.8924,0.0,484,0.0
2024-03-09,P3-L3,P3,1440,0,966,25,1.0,0.92,0.9741,0.8962,0.0,550,0.0
2024-03-10,P3-L2,P3,1440,0,891,30,1.0,0.8486,0.9663,0.82,0.0,660,0.0
2024-03-11,P2-L1,P2,1440,0,1044,18,1.0,0.9943,0.9828,0.9771,0.0,396,0.0
2024-03-11,P3-L3,P3,1440,0,772,27,1.0,0.7352,0.965,0.7095,0.0,594,0.0
2024-03-12,P2-L2,P2,1440,0,1003,23,1.0,0.9552,0.9771,0.9333,0.0,506,0.0
2024-03-14,P1-L1,P1,1440,0,897,26,1.0,0.8543,0.971,0.8295,0.0,572,0.0
2024-03-14,P2-L3,P2,1440,0,987,25,1.0,0.94,0.9747,0.9162,0.0,550,0.0
2024-03-14,P3-L2,P3,1440,0,988,27,1.0,0.941,0.9727,0.9152,0.0,594,0.0
2024-03-15,P1-L1,P1,1440,0,897,29,1.0,0.8543,0.9677,0.8267,0.0,638,0.0
2024-03-15,P2-L2,P2,1440,0,850,21,1.0,0.8095,0.9753,0.7895,0.0,462,0.0
2024-03-15,P3-L2,P3,1440,0,813,16,1.0,0.7743,0.9803,0.759,0.0,352,0.0
2024-03-16,P2-L2,P2,1440,0,965,30,1.0,0.919,0.9689,0.8905,0.0,660,0.0
2024-03-16,P3-L2,P3,1440,0,965,31,1.0,0.919,0.9679,0.8895,0.0,682,0.0
2024-03-17,P3-L1,P3,1440,0,906,15,1.0,0.8629,0.9834,0.8486,0.0,330,0.0
2024-03-18,P1-L3,P1,1440,0,1076,32,1.0,1.0,0.9703,0.9703,0.0,704,0.0
2024-03-18,P2-L2,P2,1440,0,878,15,1.0,0.8362,0.9829,0.8219,0.0,330,0.0
2024-03-18,P3-L1,P3,1440,0,819,25,1.0,0.78,0.9695,0.7562,0.0,550,0.0
2024-03-21,P1-L2,P1,1440,0,967,27,1.0,0.921,0.9721,0.8952,0.0,594,0.0
2024-03-22,P1-L2,P1,1440,0,1012,21,1.0,0.9638,0.9792,0.9438,0.0,462,0.0
2024-03-22,P2-L3,P2,1440,0,880,24,1.0,0.8381,0.9727,0.8152,0.0,528,0.0
2024-03-23,P1-L2,P1,1440,0,883,12,1.0,0.841,0.9864,0.8295,0.0,264,0.0
2024-03-23,P1-L3,P1,1440,0,942,20,1.0,0.8971,0.9788,0.8781,0.0,440,0.0
2024-03-23,P3-L2,P3,1440,0,989,19,1.0,0.9419,0.9808,0.9238,0.0,418,0.0
2024-03-24,P1-L2,P1,1440,0,999,29,1.0,0.9514,0.971,0.9238,0.0,638,0.0
2024-03-26,P1-L3,P1,1440,0,837,23,1.0,0.7971,0.9725,0.7752,0.0,506,0.0
2024-03-26,P3-L2,P3,1440,108,956,28,0.925,0.9105,0.9707,0.8175,4860.0,616,3150.0
2024-03-27,P2-L1,P2,1440,0,863,28,1.0,0.8219,0.9676,0.7952,0.0,616,0.0
2024-03-27,P3-L2,P3,1440,0,850,28,1.0,0.8095,0.9671,0.7829,0.0,616,0.0
2024-03-28,P1-L2,P1,1440,0,865,23,1.0,0.8238,0.9734,0.8019,0.0,506,0.0
2024-03-28,P2-L2,P2,1440,85,928,32,0.941,0.8838,0.9655,0.803,5100.0,704,2479.17
2024-03-28,P3-L2,P3,1440,0,920,15,1.0,0.8762,0.9837,0.8619,0.0,330,0.0
2024-03-29,P1-L3,P1,1440,0,863,19,1.0,0.8219,0.978,0.8038,0.0,418,0.0
2024-03-30,P1-L1,P1,1440,121,883,23,0.916,0.841,0.974,0.7502,9680.0,506,3529.17
2024-03-30,P1-L2,P1,1440,0,875,23,1.0,0.8333,0.9737,0.8114,0.0,506,0.0
2024-03-30,P2-L2,P2,1440,0,927,25,1.0,0.8829,0.973,0.859,0.0,550,0.0
2024-04-02,P2-L3,P2,1440,0,1044,27,1.0,0.9943,0.9741,0.9686,0.0,594,0.0
2024-04-02,P3-L1,P3,1440,0,836,18,1.0,0.7962,0.9785,0.779,0.0,396,0.0
2024-04-03,P3-L3,P3,1440,0,974,26,1.0,0.9276,0.9733,0.9029,0.0,572,0.0
2024-04-04,P1-L2,P1,1440,0,876,28,1.0,0.8343,0.968,0.8076,0.0,616,0.0
2024-04-04,P2-L2,P2,1440,0,905,29,1.0,0.8619,0.968,0.8343,0.0,638,0.0
2024-04-05,P1-L2,P1,1440,0,1042,21,1.0,0.9924,0.9798,0.9724,0.0,462,0.0
2024-04-05,P3-L1,P3,1440,0,931,28,1.0,0.8867,0.9699,0.86,0.0,616,0.0
2024-04-06,P1-L2,P1,1440,0,969,26,1.0,0.9229,0.9732,0.8981,0.0,572,0.0
2024-04-06,P2-L2,P2,1440,0,814,23,1.0,0.7752,0.9717,0.7533,0.0,506,0.0
2024-04-06,P3-L1,P3,1440,0,988,17,1.0,0.941,0.9828,0.9248,0.0,374,0.0
2024-04-07,P1-L3,P1,1440,0,808,20,1.0,0.7695,0.9752,0.7505,0.0,440,0.0
2024-04-07,P3-L2,P3,1440,0,832,30,1.0,0.7924,0.9639,0.7638,0.0,660,0.0
2024-04-10,P3-L2,P3,1440,0,967,19,1.0,0.921,0.9804,0.9029,0.0,418,0.0
2024-04-11,P1-L1,P1,1440,0,976,31,1.0,0.9295,0.9682,0.9,0.0,682,0.0
2024-04-14,P2-L2,P2,1440,0,862,19,1.0,0.821,0.978,0.8029,0.0,418,0.0
2024-04-14,P3-L2,P3,1440,0,976,35,1.0,0.9295,0.9641,0.8962,0.0,770,0.0
2024-04-15,P3-L3,P3,1440,0,926,22,1.0,0.8819,0.9762,0.861,0.0,484,0.0
2024-04-17,P2-L3,P2,1440,0,1053,21,1.0,1.0,0.9801,0.9801,0.0,462,0.0
2024-04-18,P2-L3,P2,1440,0,942,42,1.0,0.8971,0.9554,0.8571,0.0,924,0.0
2024-04-19,P2-L3,P2,1440,0,1015,22,1.0,0.9667,0.9783,0.9457,0.0,484,0.0
2024-04-19,P3-L1,P3,1440,0,1018,24,1.0,0.9695,0.9764,0.9467,0.0,528,0.0
2024-04-20,P2-L1,P2,1440,0,955,29,1.0,0.9095,0.9696,0.8819,0.0,638,0.0
2024-04-21,P2-L1,P2,1440,0,993,28,1.0,0.9457,0.9718,0.919,0.0,616,0.0
2024-04-22,P1-L3,P1,1440,0,786,15,1.0,0.7486,0.9809,0.7343,0.0,330,0.0
2024-04-22,P2-L1,P2,1440,0,836,20,1.0,0.7962,0.9761,0.7771,0.0,440,0.0
2024-04-23,P3-L3,P3,1440,0,1006,31,1.0,0.9581,0.9692,0.9286,0.0,682,0.0
2024-04-24,P1-L3,P1,1440,0,856,27,1.0,0.8152,0.9685,0.7895,0.0,594,0.0
2024-04-24,P3-L1,P3,1440,0,926,24,1.0,0.8819,0.9741,0.859,0.0,528,0.0
2024-04-25,P3-L1,P3,1440,0,804,16,1.0,0.7657,0.9801,0.7505,0.0,352,0.0
2024-04-27,P1-L2,P1,1440,0,869,19,1.0,0.8276,0.9781,0.8095,0.0,418,0.0
2024-04-28,P1-L2,P1,1440,0,1009,31,1.0,0.961,0.9693,0.9314,0.0,682,0.0
2024-04-28,P2-L1,P2,1440,0,993,28,1.0,0.9457,0.9718,0.919,0.0,616,0.0
2024-04-28,P2-L3,P2,1440,5,906,28,0.9965,0.8629,0.9691,0.8333,350.0,616,145.83
2024-04-28,P3-L2,P3,1440,0,1017,23,1.0,0.9686,0.9774,0.9467,0.0,506,0.0
2024-04-29,P3-L1,P3,1440,0,956,32,1.0,0.9105,0.9665,0.88,0.0,704,0.0
2024-04-30,P2-L1,P2,1440,0,915,24,1.0,0.8714,0.9738,0.8486,0.0,528,0.0
2024-05-02,P1-L3,P1,1440,0,790,22,1.0,0.7524,0.9722,0.7314,0.0,484,0.0
2024-05-02,P2-L1,P2,1440,109,792,24,0.9243,0.7543,0.9697,0.6761,8720.0,528,3179.17
2024-05-02,P2-L3,P2,1440,0,932,31,1.0,0.8876,0.9667,0.8581,0.0,682,0.0
2024-05-03,P1-L3,P1,1440,0,935,16,1.0,0.8905,0.9829,0.8752,0.0,352,0.0
2024-05-03,P2-L2,P2,1440,103,941,16,0.9285,0.8962,0.983,0.8179,8240.0,352,3004.17
2024-05-04,P1-L2,P1,1440,0,1098,31,1.0,1.0,0.9718,0.9718,0.0,682,0.0
2024-05-04,P2-L1,P2,1440,0,1060,12,1.0,1.0,0.9887,0.9887,0.0,264,0.0
2024-05-04,P2-L3,P2,1440,0,986,16,1.0,0.939,0.9838,0.9238,0.0,352,0.0
2024-05-05,P2-L2,P2,1440,0,932,29,1.0,0.8876,0.9689,0.86,0.0,638,0.0
2024-05-05,P2-L3,P2,1440,0,876,18,1.0,0.8343,0.9795,0.8171,0.0,396,0.0
2024-05-05,P3-L1,P3,1440,0,987,19,1.0,0.94,0.9807,0.9219,0.0,418,0.0
2024-05-05,P3-L2,P3,1440,0,862,16,1.0,0.821,0.9814,0.8057,0.0,352,0.0
2024-05-06,P2-L1,P2,1440,282,976,27,0.8042,0.9295,0.9723,0.7268,12690.0,594,8225.0
2024-05-07,P1-L2,P1,1440,0,859,23,1.0,0.8181,0.9732,0.7962,0.0,506,0.0
2024-05-07,P3-L2,P3,1440,0,966,29,1.0,0.92,0.97,0.8924,0.0,638,0.0
2024-05-08,P1-L2,P1,1440,0,866,23,1.0,0.8248,0.9734,0.8029,0.0,506,0.0
2024-05-09,P2-L3,P2,1440,0,980,23,1.0,0.9333,0.9765,0.9114,0.0,506,0.0
2024-05-10,P2-L1,P2,1440,0,953,24,1.0,0.9076,0.9748,0.8848,0.0,528,0.0
2024-05-10,P2-L2,P2,1440,0,999,20,1.0,0.9514,0.98,0.9324,0.0,440,0.0
2024-05-11,P3-L1,P3,1440,0,761,16,1.0,0.7248,0.979,0.7095,0.0,352,0.0
2024-05-12,P2-L1,P2,1440,0,918,21,1.0,0.8743,0.9771,0.8543,0.0,462,0.0
2024-05-15,P1-L1,P1,1440,0,807,13,1.0,0.7686,0.9839,0.7562,0.0,286,0.0
2024-05-15,P2-L2,P2,1440,0,977,25,1.0,0.9305,0.9744,0.9067,0.0,550,0.0
2024-05-15,P3-L3,P3,1440,0,886,18,1.0,0.8438,0.9797,0.8267,0.0,396,0.0
2024-05-16,P1-L2,P1,1440,188,927,23,0.8694,0.8829,0.9752,0.7486,11280.0,506,5483.33
2024-05-19,P1-L3,P1,1440,131,1112,32,0.909,1.0,0.9712,0.8829,10480.0,704,3820.83
2024-05-19,P3-L3,P3,1440,0,1060,19,1.0,1.0,0.9821,0.9821,0.0,418,0.0
2024-05-20,P1-L3,P1,1440,0,838,21,1.0,0.7981,0.9749,0.7781,0.0,462,0.0
2024-05-20,P3-L1,P3,1440,0,982,25,1.0,0.9352,0.9745,0.9114,0.0,550,0.0
2024-05-21,P2-L3,P2,1440,0,975,23,1.0,0.9286,0.9764,0.9067,0.0,506,0.0
2024-05-21,P3-L3,P3,1440,0,1008,43,1.0,0.96,0.9573,0.919,0.0,946,0.0
2024-05-22,P2-L3,P2,1440,0,935,14,1.0,0.8905,0.985,0.8771,0.0,308,0.0
2024-05-22,P3-L3,P3,1440,0,968,25,1.0,0.9219,0.9742,0.8981,0.0,550,0.0
2024-05-23,P2-L2,P2,1440,0,947,31,1.0,0.9019,0.9673,0.8724,0.0,682,0.0
2024-05-25,P2-L1,P2,1440,0,1020,38,1.0,0.9714,0.9627,0.9352,0.0,836,0.0
2024-05-25,P3-L1,P3,1440,0,844,21,1.0,0.8038,0.9751,0.7838,0.0,462,0.0
2024-05-26,P1-L3,P1,1440,0,794,13,1.0,0.7562,0.9836,0.7438,0.0,286,0.0
2024-05-26,P3-L3,P3,1440,0,785,16,1.0,0.7476,0.9796,0.7324,0.0,352,0.0
2024-05-27,P1-L3,P1,1440,0,847,23,1.0,0.8067,0.9728,0.7848,0.0,506,0.0
2024-05-28,P3-L3,P3,1440,0,1007,27,1.0,0.959,0.9732,0.9333,0.0,594,0.0
2024-05-30,P3-L3,P3,1440,0,1041,38,1.0,0.9914,0.9635,0.9552,0.0,836,0.0
2024-05-31,P1-L1,P1,1440,0,930,30,1.0,0.8857,0.9677,0.8571,0.0,660,0.0
2024-06-02,P1-L2,P1,1440,0,935,21,1.0,0.8905,0.9775,0.8705,0.0,462,0.0
2024-06-03,P3-L2,P3,1440,74,947,20,0.9486,0.9019,0.9789,0.8375,5920.0,440,2158.33
2024-06-04,P1-L2,P1,1440,0,901,27,1.0,0.8581,0.97,0.8324,0.0,594,0.0
2024-06-04,P1-L3,P1,1440,0,941,29,1.0,0.8962,0.9692,0.8686,0.0,638,0.0
